,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
1000,F30416,        85,E,2.0,2019-11-28 09:26:13,2019-11-28,2019-11-14 00:00:00,2019-12-13,,29750.000000000004,0.0,0
1001,F30417,      6205,C,2.0,2019-11-28 09:57:15,2019-11-28,2019-11-22 00:00:00,2019-11-28,2019-11-28,19600.0,0.0,0
1002,F30418,      6205,E,2.0,2019-11-28 10:04:52,2019-11-28,2019-11-22 00:00:00,2019-11-28,,19600.0,0.0,0
1003,F30419,      4029,E,2.0,2019-11-28 10:07:12,2019-11-28,2019-09-18 00:00:00,2019-11-28,,7784.4800000000005,0.0,0
1004,F30420,      3577,E,3.0,2019-11-28 10:30:21,2019-11-28,2019-10-30 00:00:00,2019-12-28,,14664.500000000002,0.0,0
1005,F30421,      3346,E,1.0,2019-11-28 10:35:01,2019-11-28,2019-11-25 00:00:00,2019-12-28,,10504.800000000001,0.0,0
1006,F30422,      3577,E,3.0,2019-11-28 10:37:42,2019-11-28,2019-10-29 00:00:00,2019-12-28,,9520.0,0.0,0
1007,F30423,      6948,E,3.0,2019-11-28 11:00:52,2019-11-28,2019-11-27 00:00:00,2019-11-28,,800.0000000000001,0.0,0
1008,F30424,      6950,E,2.0,2019-11-28 11:50:22,2019-11-28,2019-11-28 00:00:00,2019-11-28,,4676.7241,0.0,0
1009,F30425,      6943,E,2.0,2019-11-28 12:17:23,2019-11-28,2019-11-22 00:00:00,2019-11-28,,841.7700000000001,0.0,0
1010,F30426,      2067,E,2.0,2019-11-28 13:17:02,2019-11-28,2019-11-28 00:00:00,2019-11-28,,1130.0,0.0,0
1011,F30427,      5019,E,2.0,2019-11-28 13:26:10,2019-11-28,2019-11-28 00:00:00,2019-11-28,,193.12,0.0,0
1012,F30428,      5926,E,2.0,2019-11-28 13:29:10,2019-11-28,2019-11-28 00:00:00,2019-11-28,,474.27,0.0,0
1013,F30429,      4605,E,2.0,2019-11-28 16:25:33,2019-11-28,2019-11-28 00:00:00,2019-11-28,,1105.0,0.0,0
1014,F30430,      5928,C,2.0,2019-11-28 16:41:03,2019-11-28,2019-11-22 00:00:00,2019-12-13,2019-11-28,2625.0,0.0,0
1015,F30431,      5928,E,2.0,2019-11-28 16:43:38,2019-11-28,2019-11-22 00:00:00,2019-12-13,,2625.0,0.0,0
1016,F30432,      5668,E,2.0,2019-11-28 16:53:21,2019-11-28,2019-11-28 00:00:00,2019-11-28,,252.16,0.0,0
1017,F30433,      5181,E,2.0,2019-11-28 18:03:49,2019-11-28,2019-11-14 00:00:00,2019-12-13,,1544.0,0.0,0
1018,F30434,      5926,E,2.0,2019-11-29 09:06:37,2019-11-29,2019-11-28 00:00:00,2019-11-29,,683.21,0.0,0
1019,F30435,      1965,E,2.0,2019-11-29 09:08:14,2019-11-29,2019-11-28 00:00:00,2019-12-14,,2125.0000000000005,318.75,0
1020,F30436,      6636,E,9.0,2019-11-29 11:47:10,2019-11-29,2019-11-28 00:00:00,2019-11-29,,1274.0,0.0,0
1021,F30437,      3521,E,2.0,2019-11-29 12:23:11,2019-11-29,2019-11-29 00:00:00,2019-11-29,,240.0,0.0,0
1022,F30438,      5926,E,2.0,2019-11-29 12:38:06,2019-11-29,2019-11-29 00:00:00,2019-11-29,,1105.97,0.0,0
1023,F30439,      6354,E,2.0,2019-11-29 12:42:29,2019-11-29,2019-11-21 00:00:00,2019-11-29,,3420.0000000000005,0.0,0
1024,F30440,      3437,C,2.0,2019-11-29 12:48:21,2019-11-29,2019-11-29 00:00:00,2019-11-29,2019-11-29,1470.15,0.0,0
1025,F30441,      3437,E,2.0,2019-11-29 12:52:31,2019-11-29,2019-11-29 00:00:00,2019-11-29,,1193.2800000000002,0.0,0
1026,F30442,      2357,E,2.0,2019-11-29 14:30:41,2019-11-29,2019-11-15 00:00:00,2019-11-29,,16464.08,0.0,0
1027,F30443,      4581,E,1.0,2019-11-29 14:35:22,2019-11-29,2019-11-28 00:00:00,2019-11-29,,11400.000000000002,0.0,0
1028,F30444,      5728,E,1.0,2019-11-29 15:05:06,2019-11-29,2019-12-05 00:00:00,2019-12-07,,43928.15,0.0,0
1029,F30445,      5926,E,2.0,2019-11-29 15:20:49,2019-11-29,2019-11-29 00:00:00,2019-11-29,,734.58,0.0,0
1030,F30446,      5966,E,2.0,2019-11-29 15:30:31,2019-11-29,2019-11-29 00:00:00,2019-11-29,,3976.0000000000005,0.0,0
1031,F30447,      6952,E,2.0,2019-11-29 16:07:19,2019-11-29,2019-11-26 00:00:00,2019-11-29,,727.8100000000001,0.0,0
1032,F30448,      2483,E,2.0,2019-11-29 17:02:24,2019-11-29,2019-11-12 00:00:00,2019-11-29,,2400.0,0.0,0
1033,F30449,       150,E,3.0,2019-11-29 17:11:59,2019-11-29,2019-11-29 00:00:00,2019-11-29,,6649.500000000001,0.0,0
1034,F30450,      5941,E,2.0,2019-11-29 17:32:51,2019-11-29,2019-11-29 00:00:00,2019-11-29,,3612.9310000000005,0.0,0
1035,F30451,      6894,E,2.0,2019-11-29 18:02:07,2019-11-29,2019-11-29 00:00:00,2019-11-29,,2844.8275000000003,0.0,0
1036,F30452,      5926,E,2.0,2019-11-29 18:03:50,2019-11-29,2019-11-29 00:00:00,2019-11-29,,4565.4051,0.0,0
1037,F30453,      5926,E,2.0,2019-11-29 18:05:29,2019-11-29,2019-11-29 00:00:00,2019-11-29,,1206.8965,0.0,0
1038,F30454,      5926,E,2.0,2019-11-29 18:08:16,2019-11-29,2019-11-29 00:00:00,2019-11-29,,8100.000000000001,0.0,0
1039,F30455,      5926,E,2.0,2019-11-29 18:10:21,2019-11-29,2019-11-29 00:00:00,2019-11-29,,460.3448,0.0,0
1040,F30456,      3032,E,2.0,2019-11-29 18:11:41,2019-11-29,2019-11-29 00:00:00,2019-11-29,,1378.7068000000002,0.0,0
1041,F30457,      2535,E,3.0,2019-11-29 18:13:17,2019-11-29,2019-11-29 00:00:00,2019-11-29,,7471.2758,0.0,0
1042,F30458,      5589,E,2.0,2019-11-29 18:14:40,2019-11-29,2019-11-29 00:00:00,2019-11-29,,1781.9137,0.0,0
1043,F30459,      5926,E,2.0,2019-11-29 18:22:46,2019-11-29,2019-11-29 00:00:00,2019-11-29,,6946.3,0.0,0
1044,F30460,      5926,E,2.0,2019-11-29 18:26:20,2019-11-29,2019-11-29 00:00:00,2019-11-29,,319.93960000000004,0.0,0
1045,F30461,      5926,C,2.0,2019-11-29 18:31:19,2019-11-29,2019-11-29 00:00:00,2019-11-29,2019-12-02,332.52,0.0,0
1046,F30462,      6848,E,2.0,2019-11-29 18:35:13,2019-11-29,2019-11-29 00:00:00,2019-11-29,,969.8275000000001,0.0,0
1047,F30463,      6946,E,2.0,2019-12-03 12:04:42,2019-12-03,2019-12-03 00:00:00,2019-12-03,,399.0,0.0,0
1048,F30464,      4859,E,2.0,2019-12-03 12:21:35,2019-12-03,2019-12-02 00:00:00,2019-12-18,,10799.6362,0.0,0
1049,F30465,      5973,E,2.0,2019-12-03 12:48:43,2019-12-03,2019-12-03 00:00:00,2019-12-03,,562.0689,0.0,0
1050,F30466,         6,E,2.0,2019-12-03 12:55:02,2019-12-03,2019-11-25 00:00:00,2019-12-18,,2655.0,0.0,0
1051,F30467,      5926,E,2.0,2019-12-03 13:05:32,2019-12-03,2019-11-29 00:00:00,2019-12-03,,839.6600000000001,0.0,0
1052,F30468,      5926,E,2.0,2019-12-03 13:17:52,2019-12-03,2019-11-29 00:00:00,2019-12-03,,1647.3,0.0,0
1053,F30469,      5926,E,2.0,2019-12-03 13:25:04,2019-12-03,2019-11-25 00:00:00,2019-12-03,,110.91000000000001,0.0,0
1054,F30470,      1852,E,2.0,2019-12-03 13:31:47,2019-12-03,2019-11-25 00:00:00,2019-12-18,,4070.2200000000003,0.0,0
1055,F30471,      3916,E,1.0,2019-12-03 14:08:20,2019-12-03,2019-12-03 00:00:00,2019-12-18,,2191.0,0.0,0
1056,F30472,      5121,E,2.0,2019-12-03 14:18:03,2019-12-03,2019-12-02 00:00:00,2019-12-03,,240.00000000000003,0.0,0
1057,F30473,      6954,E,2.0,2019-12-03 14:26:20,2019-12-03,2019-12-02 00:00:00,2019-12-03,,5131.040000000001,0.0,0
1058,F30474,      2071,E,2.0,2019-12-03 14:31:27,2019-12-03,2019-12-02 00:00:00,2019-12-03,,447.48,0.0,0
1059,F30475,      2235,E,3.0,2019-12-03 14:41:27,2019-12-03,2019-12-03 00:00:00,2019-12-03,,1161.8000000000002,0.0,0
1060,F30476,      6059,E,3.0,2019-12-03 14:47:38,2019-12-03,2019-12-02 00:00:00,2019-12-03,,2880.0000000000005,0.0,0
1061,F30477,      3598,E,1.0,2019-12-03 14:59:51,2019-12-03,2019-11-21 00:00:00,2020-01-02,,39749.670000000006,1396.0800000000002,0
1062,F30478,      6956,E,3.0,2019-12-03 17:14:37,2019-12-03,2019-12-03 00:00:00,2019-12-03,,1228.0,0.0,0
1063,F30479,      5926,E,3.0,2019-12-03 17:26:41,2019-12-03,2019-12-03 00:00:00,2019-12-03,,587.5000000000001,0.0,0
1064,F30480,      5926,E,3.0,2019-12-03 17:38:30,2019-12-03,2019-12-03 00:00:00,2019-12-03,,910.0000000000001,0.0,0
1065,F30481,        85,E,2.0,2019-12-04 08:42:02,2019-12-04,2019-12-04 00:00:00,2019-12-19,,17364.0,0.0,0
1066,F30482,      3846,E,3.0,2019-12-04 09:16:55,2019-12-04,2019-12-02 00:00:00,2020-01-03,,7686.6,0.0,0
1067,F30483,      3846,E,3.0,2019-12-04 09:19:46,2019-12-04,2019-12-02 00:00:00,2020-01-03,,12999.500000000002,0.0,0
1068,F30484,      6689,E,2.0,2019-12-04 09:41:15,2019-12-04,2019-12-04 00:00:00,2019-12-04,,447.48,0.0,0
1069,F30485,      2768,E,3.0,2019-12-04 10:44:26,2019-12-04,2019-12-06 00:00:00,2020-01-03,,4845.75,0.0,0
1070,F30486,      6949,E,3.0,2019-12-04 11:38:00,2019-12-04,2019-11-29 00:00:00,2019-12-04,,3424.0000000000005,0.0,0
1071,F30487,      4687,E,2.0,2019-12-04 11:44:25,2019-12-04,2019-11-07 00:00:00,2019-12-04,,1535.1600000000003,0.0,0
1072,F30488,      5728,E,1.0,2019-12-04 11:51:26,2019-12-04,2019-12-05 00:00:00,2019-12-12,,8334.25,0.0,0
1073,F30489,      3032,E,2.0,2019-12-04 12:03:44,2019-12-04,2019-12-04 00:00:00,2019-12-04,,140.0,0.0,0
1074,F30490,      3032,C,2.0,2019-12-04 12:45:54,2019-12-04,2019-11-29 00:00:00,2019-12-04,2019-12-04,1417.5,0.0,0
1075,F30491,      3032,E,2.0,2019-12-04 12:47:42,2019-12-04,2019-12-02 00:00:00,2019-12-04,,1417.5000000000002,0.0,0
1076,F30492,      3032,E,2.0,2019-12-04 13:15:36,2019-12-04,2019-11-29 00:00:00,2019-12-04,,1417.5000000000002,0.0,0
1077,F30493,      5782,E,1.0,2019-12-04 13:34:48,2019-12-04,2019-12-06 00:00:00,2019-12-04,,4297.5,0.0,0
1078,F30494,      6047,E,6.0,2019-12-04 15:16:09,2019-12-04,2019-12-04 00:00:00,2019-12-04,,1218.8826000000001,0.0,0
1079,F30495,      3930,E,6.0,2019-12-04 17:35:35,2019-12-04,2019-11-28 00:00:00,2020-01-03,,51450.00000000001,0.0,0
1080,F30496,      6959,E,2.0,2019-12-04 17:42:16,2019-12-04,2019-12-04 00:00:00,2019-12-04,,402.59000000000003,0.0,0
1081,F30497,      3930,E,4.0,2019-12-04 18:10:03,2019-12-04,2019-12-04 00:00:00,2020-01-03,,51450.00000000001,0.0,0
1082,F30498,      2465,E,1.0,2019-12-05 09:02:17,2019-12-05,2019-12-05 00:00:00,2019-12-20,,1980.0,0.0,0
1083,F30499,      5935,E,2.0,2019-12-05 09:13:49,2019-12-05,2019-11-25 00:00:00,2019-12-20,,211.21,0.0,0
1084,F30500,      1290,E,3.0,2019-12-05 09:28:31,2019-12-05,2019-12-05 00:00:00,2019-12-05,,582.5,0.0,0
1085,F30501,      1284,E,2.0,2019-12-05 09:58:03,2019-12-05,2019-11-28 00:00:00,2020-01-04,,4518.000000000001,0.0,0
1086,F30502,      6958,E,3.0,2019-12-05 10:11:01,2019-12-05,2019-12-05 00:00:00,2019-12-05,,2250.0,0.0,0
1087,F30503,      5207,E,3.0,2019-12-05 10:30:11,2019-12-05,2019-12-05 00:00:00,2019-12-05,,4668.5,0.0,0
1088,F30504,      5728,E,1.0,2019-12-05 11:10:28,2019-12-05,2019-12-05 00:00:00,2019-12-13,,5525.0,0.0,0
1089,F30505,      6491,E,3.0,2019-12-05 11:28:59,2019-12-05,2019-12-05 00:00:00,2019-12-05,,512.931,0.0,0
1090,F30506,      6486,E,2.0,2019-12-05 12:38:29,2019-12-05,2019-12-05 00:00:00,2019-12-05,,332.76000000000005,0.0,0
1091,F30507,      6502,E,3.0,2019-12-05 14:29:52,2019-12-05,2019-12-05 00:00:00,2019-12-05,,1470.0,0.0,0
1092,F30508,      6211,E,2.0,2019-12-05 14:44:29,2019-12-05,2019-12-05 00:00:00,2019-12-05,,700.0000000000001,0.0,0
1093,F30509,      1284,E,2.0,2019-12-05 14:58:50,2019-12-05,2019-12-05 00:00:00,2020-01-04,,1981.25,0.0,0
1094,F30510,      5926,E,2.0,2019-12-05 17:29:16,2019-12-05,2019-12-05 00:00:00,2019-12-05,,409.49,0.0,0
1095,F30511,      5331,E,3.0,2019-12-06 08:15:10,2019-12-06,2019-11-27 00:00:00,2019-12-06,,6964.0,0.0,0
1096,F30512,      6960,E,2.0,2019-12-06 11:33:13,2019-12-06,2019-12-06 00:00:00,2019-12-06,,3053.8300000000004,0.0,0
1097,F30513,      6942,E,2.0,2019-12-06 11:47:51,2019-12-06,2019-12-06 00:00:00,2019-12-06,,735.24,0.0,0
1098,F30514,       209,E,2.0,2019-12-06 12:17:50,2019-12-06,2019-12-02 00:00:00,2019-12-06,,7471.275,0.0,0
1099,F30515,      5926,E,2.0,2019-12-06 13:00:57,2019-12-06,2019-12-06 00:00:00,2019-12-06,,258.62,0.0,0
1100,F30516,       310,E,2.0,2019-12-06 13:07:34,2019-12-06,2019-12-06 00:00:00,2019-12-06,,813.8100000000001,0.0,0
1101,F30517,      6205,E,2.0,2019-12-06 13:22:48,2019-12-06,2019-11-25 00:00:00,2019-12-06,,1400.0000000000002,0.0,0
1102,F30518,      5926,E,2.0,2019-12-06 13:27:19,2019-12-06,2019-12-05 00:00:00,2019-12-06,,1103.19,0.0,0
1103,F30519,       856,E,2.0,2019-12-06 17:15:39,2019-12-06,2019-11-27 00:00:00,2019-12-06,,3033.46,0.0,0
1104,F30520,      5926,E,2.0,2019-12-06 17:43:42,2019-12-06,2019-12-06 00:00:00,2019-12-06,,400.86,0.0,0
1105,F30521,      6871,E,3.0,2019-12-09 09:03:24,2019-12-09,2019-12-09 00:00:00,2019-12-09,,168.84,0.0,0
1106,F30522,       644,E,1.0,2019-12-09 09:17:45,2019-12-09,2019-11-08 00:00:00,2020-02-07,,49942.200000000004,0.0,0
1107,F30523,         6,E,2.0,2019-12-09 09:21:44,2019-12-09,2019-12-02 00:00:00,2019-12-24,,4606.8,0.0,0
1108,F30524,      5561,E,1.0,2019-12-09 09:35:12,2019-12-09,2019-12-09 00:00:00,2019-12-09,,28963.300000000003,0.0,0
1109,F30525,       322,E,1.0,2019-12-09 09:36:55,2019-12-09,2019-12-04 00:00:00,2019-12-24,,5621.500000000001,562.15,0
1110,F30526,      6401,E,1.0,2019-12-09 09:39:03,2019-12-09,2019-12-06 00:00:00,2020-01-08,,6662.25,0.0,0
1111,F30527,      6957,E,3.0,2019-12-09 09:49:02,2019-12-09,2019-12-04 00:00:00,2019-12-09,,3951.5000000000005,0.0,0
1112,F30528,      6538,E,3.0,2019-12-09 10:21:02,2019-12-09,2019-11-27 00:00:00,2019-12-09,,9130.800000000001,0.0,0
1113,F30529,      6572,E,3.0,2019-12-09 11:07:14,2019-12-09,2019-12-09 00:00:00,2019-12-09,,3591.0000000000005,0.0,0
1114,F30530,      6961,E,2.0,2019-12-09 11:54:22,2019-12-09,2019-12-09 00:00:00,2019-12-09,,730.8000000000001,0.0,0
1115,F30531,3612C,E,6.0,2019-12-09 12:00:49,2019-12-09,2019-11-29 00:00:00,2020-02-07,,720.0000000000001,0.0,0
1116,F30532,3612C,E,6.0,2019-12-09 12:10:21,2019-12-09,2019-12-03 00:00:00,2020-02-07,,1440.0,0.0,0
1117,F30533,      5589,E,2.0,2019-12-09 12:50:39,2019-12-09,2019-11-28 00:00:00,2019-12-09,,1781.91,0.0,0
1118,F30534,      3686,E,2.0,2019-12-09 16:39:10,2019-12-09,2019-11-28 00:00:00,2019-12-24,,3005.4700000000003,0.0,0
1119,F30535,      3686,E,2.0,2019-12-09 16:57:40,2019-12-09,2019-12-09 00:00:00,2019-12-24,,1828.9,0.0,0
1120,F30536,      1339,E,1.0,2019-12-10 09:57:55,2019-12-10,2019-12-06 00:00:00,2020-01-09,,31975.0,0.0,0
1121,F30537,      1289,E,5.0,2019-12-10 09:59:22,2019-12-10,2019-12-06 00:00:00,2020-01-09,,5588.000000000001,0.0,0
1122,F30538,      2465,C,1.0,2019-12-10 10:12:49,2019-12-10,2019-12-11 00:00:00,2019-12-25,2019-12-10,6834.0,0.0,0
1123,F30539,      6962,E,2.0,2019-12-10 11:12:15,2019-12-10,2019-12-10 00:00:00,2019-12-10,,672.4000000000001,0.0,0
1124,F30540,      5926,E,2.0,2019-12-10 11:25:22,2019-12-10,2019-12-10 00:00:00,2019-12-10,,500.00000000000006,0.0,0
1125,F30541,      6946,E,2.0,2019-12-10 11:26:33,2019-12-10,2019-12-09 00:00:00,2019-12-10,,2314.2000000000003,0.0,0
1126,F30542,      5926,E,2.0,2019-12-10 11:30:19,2019-12-10,2019-12-09 00:00:00,2019-12-10,,135.47000000000003,0.0,0
1127,F30543,      5977,E,2.0,2019-12-10 11:48:06,2019-12-10,2019-12-10 00:00:00,2019-12-10,,456.7800000000001,0.0,0
1128,F30544,      2465,E,1.0,2019-12-10 12:23:09,2019-12-10,2019-12-11 00:00:00,2019-12-25,,4854.000000000001,0.0,0
1129,F30545,      6005,E,2.0,2019-12-10 12:25:48,2019-12-10,2019-12-10 00:00:00,2019-12-10,,230.22000000000003,0.0,0
1130,F30546,      2390,E,1.0,2019-12-10 12:42:09,2019-12-10,2019-12-10 00:00:00,2020-01-09,,1945.0000000000002,0.0,0
1131,F30547,      5941,E,2.0,2019-12-10 12:57:07,2019-12-10,2019-11-29 00:00:00,2019-12-10,,3612.9300000000003,0.0,0
1132,F30548,      6963,E,2.0,2019-12-10 15:00:26,2019-12-10,2019-12-10 00:00:00,2019-12-10,,582.8900000000001,0.0,0
1133,F30549,      1339,E,1.0,2019-12-11 08:36:57,2019-12-11,2019-12-10 00:00:00,2020-01-10,,2040.0,0.0,0
1134,F30550,      6401,E,1.0,2019-12-11 09:04:19,2019-12-11,2019-12-06 00:00:00,2020-01-10,,4501.5,0.0,0
1135,F30551,      5207,E,5.0,2019-12-11 09:53:10,2019-12-11,2019-12-13 00:00:00,2019-12-11,,4668.5,0.0,0
1136,F30552,      5926,E,1.0,2019-12-11 09:59:27,2019-12-11,2019-12-16 00:00:00,2019-12-11,,10060.0,0.0,0
1137,F30553,      1852,E,2.0,2019-12-11 10:36:35,2019-12-11,2019-12-09 00:00:00,2019-12-26,,5749.590000000001,0.0,0
1138,F30554,      5926,E,2.0,2019-12-11 11:37:22,2019-12-11,2019-12-10 00:00:00,2019-12-11,,264.62,0.0,0
1139,F30555,      6901,E,2.0,2019-12-11 13:49:23,2019-12-11,2019-12-11 00:00:00,2019-12-11,,1550.0000000000002,0.0,0
1140,F30556,       484,E,3.0,2019-12-11 14:26:14,2019-12-11,2019-12-11 00:00:00,2019-12-26,,1580.0000000000002,0.0,0
1141,F30557,      6052,E,2.0,2019-12-11 15:04:20,2019-12-11,2019-12-11 00:00:00,2019-12-11,,1284.0,0.0,0
1142,F30558,      5926,E,2.0,2019-12-11 16:12:44,2019-12-11,2019-12-11 00:00:00,2019-12-11,,381.47030000000007,0.0,0
1143,F30559,      6572,E,3.0,2019-12-11 16:19:41,2019-12-11,2019-12-11 00:00:00,2019-12-11,,3307.5000000000005,0.0,0
1144,F30560,      6962,E,2.0,2019-12-11 16:53:50,2019-12-11,2019-12-11 00:00:00,2019-12-11,,324.0,0.0,0
1145,F30561,      6966,E,3.0,2019-12-13 09:19:24,2019-12-13,2019-12-13 00:00:00,2019-12-13,,315.2,0.0,0
1146,F30562,      5935,E,2.0,2019-12-13 10:35:50,2019-12-13,2019-12-13 00:00:00,2019-12-28,,3850.0000000000005,0.0,0
1147,F30563,      4802,E,2.0,2019-12-13 12:18:07,2019-12-13,2019-12-05 00:00:00,2019-12-13,,1796.0474000000002,0.0,0
1148,F30564,      6547,E,2.0,2019-12-13 12:34:27,2019-12-13,2019-12-04 00:00:00,2019-12-13,,969.83,0.0,0
1149,F30565,      5173,E,2.0,2019-12-13 13:27:31,2019-12-13,2019-12-13 00:00:00,2019-12-13,,258.62,0.0,0
1150,F30566,      5150,E,2.0,2019-12-13 13:42:04,2019-12-13,2019-12-13 00:00:00,2019-12-13,,708.1,0.0,0
1151,F30567,      5966,E,2.0,2019-12-13 14:26:43,2019-12-13,2019-11-29 00:00:00,2019-12-13,,3976.0,0.0,0
1152,F30568,      6962,E,2.0,2019-12-13 15:51:37,2019-12-13,2019-12-13 00:00:00,2019-12-13,,1864.2384,0.0,0
1153,F30569,      2768,E,3.0,2019-12-13 17:54:25,2019-12-13,2019-12-11 00:00:00,2020-01-12,,4811.0,0.0,0
1154,F30570,      2768,E,3.0,2019-12-13 17:58:37,2019-12-13,2019-12-11 00:00:00,2020-01-12,,4095.0,0.0,0
1155,F30571,      2768,E,3.0,2019-12-13 18:00:48,2019-12-13,2019-12-11 00:00:00,2020-01-12,,1628.0,0.0,0
1156,F30572,      2768,E,3.0,2019-12-13 18:02:55,2019-12-13,2019-12-03 00:00:00,2020-01-12,,4845.75,0.0,0
1157,F30573,       466,E,1.0,2019-12-16 08:27:09,2019-12-16,2019-12-17 00:00:00,2020-02-14,,2577.1,0.0,0
1158,F30574,       466,E,1.0,2019-12-16 08:29:13,2019-12-16,2019-11-29 00:00:00,2020-02-14,,1937.6000000000001,0.0,0
1159,F30575,      3803,E,6.0,2019-12-16 08:34:06,2019-12-16,2019-12-13 00:00:00,2019-12-31,,2677.0,0.0,0
1160,F30576,      6968,E,6.0,2019-12-16 09:40:29,2019-12-16,2019-12-16 00:00:00,2019-12-16,,1139.1000000000001,0.0,0
1161,F30577,      4605,E,2.0,2019-12-16 09:44:14,2019-12-16,2019-12-16 00:00:00,2019-12-16,,205.00000000000003,0.0,0
1162,F30578,      6969,C,3.0,2019-12-16 10:05:49,2019-12-16,2019-12-16 00:00:00,2019-12-16,2019-12-20,694.0,0.0,0
1163,F30579,      6969,E,3.0,2019-12-16 10:07:10,2019-12-16,2019-12-16 00:00:00,2019-12-16,,694.0,0.0,0
1164,F30580,      1240,E,2.0,2019-12-16 10:18:38,2019-12-16,2019-12-16 00:00:00,2019-12-16,,980.0000000000001,0.0,0
1165,F30581,      5194,E,1.0,2019-12-16 10:26:32,2019-12-16,2019-12-09 00:00:00,2019-12-16,,1500.0000000000002,0.0,0
1166,F30582,      5165,C,1.0,2019-12-16 11:22:34,2019-12-16,2019-12-11 00:00:00,2020-01-15,2019-12-18,1000.0,0.0,0
1167,F30583,3612C,E,5.0,2019-12-16 11:33:36,2019-12-16,2019-12-16 00:00:00,2020-02-14,,2160.0,0.0,0
1168,F30584,      6971,C,3.0,2019-12-16 13:42:04,2019-12-16,2019-12-16 00:00:00,2019-12-16,2019-12-16,2695.0,0.0,0
1169,F30585,      6971,E,3.0,2019-12-16 13:45:54,2019-12-16,2019-12-16 00:00:00,2019-12-16,,2695.0,0.0,0
1170,F30586,      5894,C,3.0,2019-12-16 14:23:52,2019-12-16,2019-12-16 00:00:00,2020-01-15,2019-12-16,3483.7799999999997,0.0,0
1171,F30587,       484,E,3.0,2019-12-16 16:04:09,2019-12-16,2019-12-11 00:00:00,2019-12-31,,2830.0,0.0,0
1172,F30588,       150,E,3.0,2019-12-16 16:23:34,2019-12-16,2019-12-11 00:00:00,2019-12-16,,6649.5,0.0,0
1173,F30589,      6869,E,2.0,2019-12-16 16:31:09,2019-12-16,2019-12-04 00:00:00,2019-12-16,,3833.71,0.0,0
1174,F30590,      6426,E,2.0,2019-12-16 16:53:02,2019-12-16,2019-12-16 00:00:00,2019-12-16,,615.0,0.0,0
1175,F30591,      5894,E,3.0,2019-12-16 17:24:48,2019-12-16,2019-12-16 00:00:00,2020-01-15,,3483.777,0.0,0
1176,F30592,       169,E,2.0,2019-12-16 17:31:58,2019-12-16,2019-12-16 00:00:00,2019-12-16,,1062.97,0.0,0
1177,F30593,      2385,E,4.0,2019-12-16 18:01:38,2019-12-16,2019-12-16 00:00:00,2019-12-16,,37327.0,0.0,0
1178,F30594,      6948,E,3.0,2019-12-17 08:47:48,2019-12-17,2019-12-17 00:00:00,2019-12-17,,541.8,0.0,0
1179,F30595,      2385,E,4.0,2019-12-17 09:21:21,2019-12-17,2019-10-07 00:00:00,2019-12-17,,1920.0000000000002,0.0,0
1180,F30596,         9,E,3.0,2019-12-17 09:39:35,2019-12-17,2019-12-11 00:00:00,2020-01-16,,6987.500000000001,0.0,0
1181,F30597,      5633,E,2.0,2019-12-17 10:02:48,2019-12-17,2019-12-17 00:00:00,2019-12-17,,1478.5200000000002,0.0,0
1182,F30598,      4834,E,2.0,2019-12-17 11:15:36,2019-12-17,2019-11-13 00:00:00,2019-12-17,,2136.0,0.0,0
1183,F30599,      6972,E,3.0,2019-12-17 11:45:11,2019-12-17,2019-12-17 00:00:00,2019-12-17,,601.0,0.0,0
1184,F30600,      6973,E,3.0,2019-12-17 11:54:05,2019-12-17,2019-12-17 00:00:00,2019-12-17,,8607.5,0.0,0
1185,F30601,      3014,E,2.0,2019-12-17 12:05:41,2019-12-17,2019-12-09 00:00:00,2019-12-17,,371.94000000000005,0.0,0
1186,F30602,      5855,E,1.0,2019-12-17 12:11:34,2019-12-17,2019-12-09 00:00:00,2019-12-17,,779.8000000000001,0.0,0
1187,F30603,      5991,E,2.0,2019-12-17 12:39:40,2019-12-17,2019-12-04 00:00:00,2019-12-17,,3088.6750000000006,0.0,0
1188,F30604,        87,E,3.0,2019-12-17 12:52:46,2019-12-17,2019-12-17 00:00:00,2020-01-01,,683.5000000000001,0.0,0
1189,F30605,      6947,E,2.0,2019-12-17 13:06:32,2019-12-17,2019-11-29 00:00:00,2019-12-17,,1633.7,0.0,0
1190,F30606,      6823,E,2.0,2019-12-17 13:39:04,2019-12-17,2019-12-04 00:00:00,2019-12-17,,3498.28,0.0,0
1191,F30607,      6823,E,2.0,2019-12-17 13:44:48,2019-12-17,2019-12-17 00:00:00,2019-12-17,,1034.4827,0.0,0
1192,F30608,      6975,E,3.0,2019-12-17 13:56:11,2019-12-17,2019-12-17 00:00:00,2019-12-17,,4412.130000000001,0.0,0
1193,F30609,      6974,E,3.0,2019-12-17 13:59:52,2019-12-17,2019-12-17 00:00:00,2019-12-17,,1320.0,0.0,0
1194,F30610,      3033,E,2.0,2019-12-17 14:04:14,2019-12-17,2019-12-06 00:00:00,2019-12-17,,1152.1000000000001,0.0,0
1195,F30611,      5926,E,2.0,2019-12-17 14:26:12,2019-12-17,2019-12-16 00:00:00,2019-12-17,,1027.6000000000001,0.0,0
